"ExpireTime","RaidId","AllyCode","Name","Score","Rank"
"08/15/2023 17:42:01 +00:00","kraytdragon",768488681,"Tranced",4425771,6
"08/15/2023 17:42:01 +00:00","kraytdragon",133674987,"Tani Mayse",2318451,32
"08/15/2023 17:42:01 +00:00","kraytdragon",793549187,"Dârth Jungle Asian",3027741,19
"08/15/2023 17:42:01 +00:00","kraytdragon",814134474,"RoTahn Taske",3362923,14
"08/15/2023 17:42:01 +00:00","kraytdragon",197788324,"Skaar",4505393,5
"08/15/2023 17:42:01 +00:00","kraytdragon",371731743,"Trask droll",3585032,11
"08/15/2023 17:42:01 +00:00","kraytdragon",443495965,"Verage Valoor",3154995,18
"08/15/2023 17:42:01 +00:00","kraytdragon",825371335,"Nomad",4421915,7
"08/15/2023 17:42:01 +00:00","kraytdragon",475136137,"WharfRat",3167941,17
"08/15/2023 17:42:01 +00:00","kraytdragon",214224828,"JakeY",2904438,22
"08/15/2023 17:42:01 +00:00","kraytdragon",299292257,"G4reth",3323757,15
"08/15/2023 17:42:01 +00:00","kraytdragon",556839255,"Jeeves",1428366,41
"08/15/2023 17:42:01 +00:00","kraytdragon",585576166,"Patrick4",2266138,33
"08/15/2023 17:42:01 +00:00","kraytdragon",336698836,"Jonesmalones",5837290,1
"08/15/2023 17:42:01 +00:00","kraytdragon",855527258,"BobaChuck91",1818685,36
"08/15/2023 17:42:01 +00:00","kraytdragon",938743519,"Chikiller",2542062,26
"08/15/2023 17:42:01 +00:00","kraytdragon",478966819,"Lambert",2940080,21
"08/15/2023 17:42:01 +00:00","kraytdragon",685711659,"MINI DarthAzazel",3915621,9
"08/15/2023 17:42:01 +00:00","kraytdragon",452238138,"Yosh",1126965,44
"08/15/2023 17:42:01 +00:00","kraytdragon",255925733,"Fidget92",1080744,45
"08/15/2023 17:42:01 +00:00","kraytdragon",678195521,"XCAL",4074318,8
"08/15/2023 17:42:01 +00:00","kraytdragon",862389575,"Enigma",5021108,3
"08/15/2023 17:42:01 +00:00","kraytdragon",396743814,"Rhil Margos",2337473,31
"08/15/2023 17:42:01 +00:00","kraytdragon",381676275,"Marl Jewel",2999256,20
"08/15/2023 17:42:01 +00:00","kraytdragon",597271922,"Scof",1229556,42
"08/15/2023 17:42:01 +00:00","kraytdragon",389689423,"ArtVandalay",1585938,39
"08/15/2023 17:42:01 +00:00","kraytdragon",834874213,"BobbyMarshal",2416230,29
"08/15/2023 17:42:01 +00:00","kraytdragon",118679749,"manolis",0,50
"08/15/2023 17:42:01 +00:00","kraytdragon",446172192,"Q Ryker",1200000,43
"08/15/2023 17:42:01 +00:00","kraytdragon",643373276,"Avatany",880186,48
"08/15/2023 17:42:01 +00:00","kraytdragon",312333279,"Excessive Fist",2692104,25
"08/15/2023 17:42:01 +00:00","kraytdragon",924462567,"non7top",2119317,34
"08/15/2023 17:42:01 +00:00","kraytdragon",452518631,"Puck",2700000,24
"08/15/2023 17:42:01 +00:00","kraytdragon",625367959,"Blattu",4649553,4
"08/15/2023 17:42:01 +00:00","kraytdragon",175993797,"El Jefe",3543530,12
"08/15/2023 17:42:01 +00:00","kraytdragon",334861731,"JediAhsoka",1080735,46
"08/15/2023 17:42:01 +00:00","kraytdragon",964121997,"DarthDax",3448549,13
"08/15/2023 17:42:01 +00:00","kraytdragon",471792187,"Geralt of Rivia",898475,47
"08/15/2023 17:42:01 +00:00","kraytdragon",964923659,"Zarlis Rahn",2468622,28
"08/15/2023 17:42:01 +00:00","kraytdragon",124165769,"Tyrian",1455565,40
"08/15/2023 17:42:01 +00:00","kraytdragon",492564869,"OwningXylophone",2776660,23
"08/15/2023 17:42:01 +00:00","kraytdragon",256121811,"JHang",2509634,27
"08/15/2023 17:42:01 +00:00","kraytdragon",312478199,"Taco Hat",1665050,38
"08/15/2023 17:42:01 +00:00","kraytdragon",134422353,"LV was Daddy",1800000,37
"08/15/2023 17:42:01 +00:00","kraytdragon",729916753,"Squanchy420",2100000,35
"08/15/2023 17:42:01 +00:00","kraytdragon",344292155,"thirteensuns",854116,49
"08/15/2023 17:42:01 +00:00","kraytdragon",346854538,"Tyron Brandt",5706551,2
"08/12/2023 17:37:57 +00:00","kraytdragon",396743814,"Rhil Margos",2353133,30
"08/12/2023 17:37:57 +00:00","kraytdragon",381676275,"Marl Jewel",3201893,15
"08/12/2023 17:37:57 +00:00","kraytdragon",312333279,"Excessive Fist",2485968,27
"08/12/2023 17:37:57 +00:00","kraytdragon",855527258,"BobaChuck91",1763486,40
"08/12/2023 17:37:57 +00:00","kraytdragon",214224828,"JakeY",2515425,25
"08/12/2023 17:37:57 +00:00","kraytdragon",597271922,"Scof",1675512,42
"08/12/2023 17:37:57 +00:00","kraytdragon",858966128,"T",4262448,8
"08/12/2023 17:37:57 +00:00","kraytdragon",825371335,"Nomad",4451669,5
"08/12/2023 17:37:57 +00:00","kraytdragon",443495965,"Verage Valoor",2946458,20
"08/12/2023 17:37:57 +00:00","kraytdragon",394321369,"Javin Fis",2508027,26
"08/12/2023 17:37:57 +00:00","kraytdragon",793549187,"Dârth Jungle Asian",2973499,19
"08/12/2023 17:37:57 +00:00","kraytdragon",118679749,"manolis",2419852,28
"08/12/2023 17:37:57 +00:00","kraytdragon",336698836,"Jonesmalones",5814215,2
"08/12/2023 17:37:57 +00:00","kraytdragon",255925733,"Fidget92",1500000,43
"08/12/2023 17:37:57 +00:00","kraytdragon",197788324,"Skaar",4297789,7
"08/12/2023 17:37:57 +00:00","kraytdragon",175993797,"El Jefe",3572163,12
"08/12/2023 17:37:57 +00:00","kraytdragon",454629175,"Delara Exibil",3750000,10
"08/12/2023 17:37:57 +00:00","kraytdragon",124165769,"Tyrian",1440688,44
"08/12/2023 17:37:57 +00:00","kraytdragon",768488681,"Tranced",4363036,6
"08/12/2023 17:37:57 +00:00","kraytdragon",475136137,"WharfRat",3261481,13
"08/12/2023 17:37:57 +00:00","kraytdragon",556839255,"Jeeves",2053155,37
"08/12/2023 17:37:57 +00:00","kraytdragon",299292257,"G4reth",3154863,16
"08/12/2023 17:37:57 +00:00","kraytdragon",729916753,"Squanchy420",2100000,36
"08/12/2023 17:37:57 +00:00","kraytdragon",452518631,"Puck",3150000,18
"08/12/2023 17:37:57 +00:00","kraytdragon",585576166,"Patrick4",2201734,34
"08/12/2023 17:37:57 +00:00","kraytdragon",133674987,"Tani Mayse",2290144,32
"08/12/2023 17:37:57 +00:00","kraytdragon",678195521,"XCAL",4092930,9
"08/12/2023 17:37:57 +00:00","kraytdragon",478966819,"Lambert",2729973,22
"08/12/2023 17:37:57 +00:00","kraytdragon",625367959,"Blattu",2700000,23
"08/12/2023 17:37:57 +00:00","kraytdragon",938743519,"Chikiller",2541275,24
"08/12/2023 17:37:57 +00:00","kraytdragon",371731743,"Trask droll",5357039,3
"08/12/2023 17:37:57 +00:00","kraytdragon",964121997,"DarthDax",4472335,4
"08/12/2023 17:37:57 +00:00","kraytdragon",964923659,"Zarlis Rahn",2732592,21
"08/12/2023 17:37:57 +00:00","kraytdragon",814134474,"RoTahn Taske",3244968,14
"08/12/2023 17:37:57 +00:00","kraytdragon",389689423,"ArtVandalay",3150095,17
"08/12/2023 17:37:57 +00:00","kraytdragon",924462567,"non7top",2131214,35
"08/12/2023 17:37:57 +00:00","kraytdragon",344292155,"thirteensuns",1908332,38
"08/12/2023 17:37:57 +00:00","kraytdragon",492564869,"OwningXylophone",2416317,29
"08/12/2023 17:37:57 +00:00","kraytdragon",312478199,"Taco Hat",1713995,41
"08/12/2023 17:37:57 +00:00","kraytdragon",643373276,"Avatany",1436540,45
"08/12/2023 17:37:57 +00:00","kraytdragon",834874213,"BobbyMarshal",2282526,33
"08/12/2023 17:37:57 +00:00","kraytdragon",334861731,"JediAhsoka",1265709,47
"08/12/2023 17:37:57 +00:00","kraytdragon",685711659,"MINI DarthAzazel",3719598,11
"08/12/2023 17:37:57 +00:00","kraytdragon",452238138,"Yosh",1255536,48
"08/12/2023 17:37:57 +00:00","kraytdragon",471792187,"Geralt of Rivia",1027697,49
"08/12/2023 17:37:57 +00:00","kraytdragon",134422353,"LV was Daddy",1800000,39
"08/12/2023 17:37:57 +00:00","kraytdragon",346854538,"Tyron Brandt",6186454,1
"08/12/2023 17:37:57 +00:00","kraytdragon",446172192,"Q Ryker",1309242,46
"08/12/2023 17:37:57 +00:00","kraytdragon",256121811,"JHang",2308354,31
"08/12/2023 17:37:57 +00:00","kraytdragon",862389575,"Enigma",0,50
"08/09/2023 17:36:42 +00:00","kraytdragon",492564869,"OwningXylophone",2279587,31
"08/09/2023 17:36:42 +00:00","kraytdragon",855527258,"BobaChuck91",1903732,35
"08/09/2023 17:36:42 +00:00","kraytdragon",454629175,"Delara Exibil",3598915,12
"08/09/2023 17:36:42 +00:00","kraytdragon",446172192,"Q Ryker",1197373,47
"08/09/2023 17:36:42 +00:00","kraytdragon",814134474,"RoTahn Taske",3580609,13
"08/09/2023 17:36:42 +00:00","kraytdragon",597271922,"Scof",1369212,43
"08/09/2023 17:36:42 +00:00","kraytdragon",924462567,"non7top",1328763,45
"08/09/2023 17:36:42 +00:00","kraytdragon",334861731,"JediAhsoka",450000,50
"08/09/2023 17:36:42 +00:00","kraytdragon",255925733,"Fidget92",1193084,48
"08/09/2023 17:36:42 +00:00","kraytdragon",768488681,"Tranced",4357119,6
"08/09/2023 17:36:42 +00:00","kraytdragon",793549187,"Dârth Jungle Asian",2232612,33
"08/09/2023 17:36:42 +00:00","kraytdragon",556839255,"Jeeves",2427762,26
"08/09/2023 17:36:42 +00:00","kraytdragon",834874213,"BobbyMarshal",2205786,34
"08/09/2023 17:36:42 +00:00","kraytdragon",371731743,"Trask droll",4489328,5
"08/09/2023 17:36:42 +00:00","kraytdragon",443495965,"Verage Valoor",2868024,18
"08/09/2023 17:36:42 +00:00","kraytdragon",133674987,"Tani Mayse",2351995,29
"08/09/2023 17:36:42 +00:00","kraytdragon",964923659,"Zarlis Rahn",2365866,28
"08/09/2023 17:36:42 +00:00","kraytdragon",478966819,"Lambert",2700755,19
"08/09/2023 17:36:42 +00:00","kraytdragon",197788324,"Skaar",4601089,4
"08/09/2023 17:36:42 +00:00","kraytdragon",299292257,"G4reth",3336661,14
"08/09/2023 17:36:42 +00:00","kraytdragon",452518631,"Puck",2700000,20
"08/09/2023 17:36:42 +00:00","kraytdragon",396743814,"Rhil Margos",2298045,30
"08/09/2023 17:36:42 +00:00","kraytdragon",964121997,"DarthDax",4040506,9
"08/09/2023 17:36:42 +00:00","kraytdragon",336698836,"Jonesmalones",5796114,2
"08/09/2023 17:36:42 +00:00","kraytdragon",381676275,"Marl Jewel",1800000,36
"08/09/2023 17:36:42 +00:00","kraytdragon",585576166,"Patrick4",2399160,27
"08/09/2023 17:36:42 +00:00","kraytdragon",475136137,"WharfRat",3152556,17
"08/09/2023 17:36:42 +00:00","kraytdragon",118679749,"manolis",1800000,37
"08/09/2023 17:36:42 +00:00","kraytdragon",389689423,"ArtVandalay",1656024,39
"08/09/2023 17:36:42 +00:00","kraytdragon",256121811,"JHang",2450623,25
"08/09/2023 17:36:42 +00:00","kraytdragon",678195521,"XCAL",3824610,10
"08/09/2023 17:36:42 +00:00","kraytdragon",825371335,"Nomad",2700000,21
"08/09/2023 17:36:42 +00:00","kraytdragon",729916753,"Squanchy420",2266800,32
"08/09/2023 17:36:42 +00:00","kraytdragon",214224828,"JakeY",2580016,22
"08/09/2023 17:36:42 +00:00","kraytdragon",625367959,"Blattu",4135737,8
"08/09/2023 17:36:42 +00:00","kraytdragon",175993797,"El Jefe",3733981,11
"08/09/2023 17:36:42 +00:00","kraytdragon",344292155,"thirteensuns",1434973,41
"08/09/2023 17:36:42 +00:00","kraytdragon",643373276,"Avatany",1356551,44
"08/09/2023 17:36:42 +00:00","kraytdragon",938743519,"Chikiller",1766144,38
"08/09/2023 17:36:42 +00:00","kraytdragon",452238138,"Yosh",1293603,46
"08/09/2023 17:36:42 +00:00","kraytdragon",346854538,"Tyron Brandt",5866655,1
"08/09/2023 17:36:42 +00:00","kraytdragon",134422353,"LV was Daddy",2556208,23
"08/09/2023 17:36:42 +00:00","kraytdragon",312478199,"Taco Hat",1622414,40
"08/09/2023 17:36:42 +00:00","kraytdragon",312333279,"Excessive Fist",3173467,16
"08/09/2023 17:36:42 +00:00","kraytdragon",858966128,"T",3228276,15
"08/09/2023 17:36:42 +00:00","kraytdragon",685711659,"MINI DarthAzazel",4336281,7
"08/09/2023 17:36:42 +00:00","kraytdragon",862389575,"Enigma",5123971,3
"08/09/2023 17:36:42 +00:00","kraytdragon",471792187,"Geralt of Rivia",968586,49
"08/09/2023 17:36:42 +00:00","kraytdragon",394321369,"Javin Fis",2474112,24
"08/09/2023 17:36:42 +00:00","kraytdragon",124165769,"Tyrian",1409147,42
"08/06/2023 17:35:20 +00:00","kraytdragon",585576166,"Patrick4",2390314,31
"08/06/2023 17:35:20 +00:00","kraytdragon",643373276,"Avatany",1311022,48
"08/06/2023 17:35:20 +00:00","kraytdragon",336698836,"Jonesmalones",5878697,1
"08/06/2023 17:35:20 +00:00","kraytdragon",443495965,"Verage Valoor",2932607,21
"08/06/2023 17:35:20 +00:00","kraytdragon",825371335,"Nomad",4373481,8
"08/06/2023 17:35:20 +00:00","kraytdragon",855527258,"BobaChuck91",1833461,40
"08/06/2023 17:35:20 +00:00","kraytdragon",597271922,"Scof",1789914,41
"08/06/2023 17:35:20 +00:00","kraytdragon",678195521,"XCAL",4798182,5
"08/06/2023 17:35:20 +00:00","kraytdragon",862389575,"Enigma",4901628,4
"08/06/2023 17:35:20 +00:00","kraytdragon",793549187,"Dârth Jungle Asian",2709646,24
"08/06/2023 17:35:20 +00:00","kraytdragon",299292257,"G4reth",3224408,18
"08/06/2023 17:35:20 +00:00","kraytdragon",446172192,"Q Ryker",1371194,46
"08/06/2023 17:35:20 +00:00","kraytdragon",924462567,"non7top",1612738,43
"08/06/2023 17:35:20 +00:00","kraytdragon",312333279,"Excessive Fist",2403438,30
"08/06/2023 17:35:20 +00:00","kraytdragon",454629175,"Delara Exibil",3678524,14
"08/06/2023 17:35:20 +00:00","kraytdragon",346854538,"Tyron Brandt",5136996,2
"08/06/2023 17:35:20 +00:00","kraytdragon",471792187,"Geralt of Rivia",914596,50
"08/06/2023 17:35:20 +00:00","kraytdragon",834874213,"BobbyMarshal",2280850,35
"08/06/2023 17:35:20 +00:00","kraytdragon",768488681,"Tranced",4351204,9
"08/06/2023 17:35:20 +00:00","kraytdragon",124165769,"Tyrian",1373296,45
"08/06/2023 17:35:20 +00:00","kraytdragon",133674987,"Tani Mayse",2348940,32
"08/06/2023 17:35:20 +00:00","kraytdragon",475136137,"WharfRat",3357496,16
"08/06/2023 17:35:20 +00:00","kraytdragon",492564869,"OwningXylophone",2200065,39
"08/06/2023 17:35:20 +00:00","kraytdragon",814134474,"RoTahn Taske",3595719,15
"08/06/2023 17:35:20 +00:00","kraytdragon",964121997,"DarthDax",4742428,6
"08/06/2023 17:35:20 +00:00","kraytdragon",452518631,"Puck",4207179,11
"08/06/2023 17:35:20 +00:00","kraytdragon",256121811,"JHang",2236153,37
"08/06/2023 17:35:20 +00:00","kraytdragon",394321369,"Javin Fis",2325919,33
"08/06/2023 17:35:20 +00:00","kraytdragon",118679749,"manolis",2443180,29
"08/06/2023 17:35:20 +00:00","kraytdragon",938743519,"Chikiller",3142626,19
"08/06/2023 17:35:20 +00:00","kraytdragon",625367959,"Blattu",5050305,3
"08/06/2023 17:35:20 +00:00","kraytdragon",389689423,"ArtVandalay",3050373,20
"08/06/2023 17:35:20 +00:00","kraytdragon",255925733,"Fidget92",2291038,34
"08/06/2023 17:35:20 +00:00","kraytdragon",371731743,"Trask droll",2700000,25
"08/06/2023 17:35:20 +00:00","kraytdragon",964923659,"Zarlis Rahn",2828692,23
"08/06/2023 17:35:20 +00:00","kraytdragon",685711659,"MINI DarthAzazel",4208054,10
"08/06/2023 17:35:20 +00:00","kraytdragon",381676275,"Marl Jewel",3308194,17
"08/06/2023 17:35:20 +00:00","kraytdragon",478966819,"Lambert",2211977,38
"08/06/2023 17:35:20 +00:00","kraytdragon",556839255,"Jeeves",2875785,22
"08/06/2023 17:35:20 +00:00","kraytdragon",214224828,"JakeY",2513030,28
"08/06/2023 17:35:20 +00:00","kraytdragon",175993797,"El Jefe",3742399,13
"08/06/2023 17:35:20 +00:00","kraytdragon",344292155,"thirteensuns",1275250,49
"08/06/2023 17:35:20 +00:00","kraytdragon",197788324,"Skaar",4445692,7
"08/06/2023 17:35:20 +00:00","kraytdragon",858966128,"T",4141329,12
"08/06/2023 17:35:20 +00:00","kraytdragon",134422353,"LV was Daddy",2572400,26
"08/06/2023 17:35:20 +00:00","kraytdragon",396743814,"Rhil Margos",2245665,36
"08/06/2023 17:35:20 +00:00","kraytdragon",312478199,"Taco Hat",1775303,42
"08/06/2023 17:35:20 +00:00","kraytdragon",334861731,"JediAhsoka",1348800,47
"08/06/2023 17:35:20 +00:00","kraytdragon",452238138,"Yosh",1411846,44
"08/06/2023 17:35:20 +00:00","kraytdragon",729916753,"Squanchy420",2531742,27
"08/03/2023 17:31:09 +00:00","kraytdragon",118679749,"manolis",2132982,39
"08/03/2023 17:31:09 +00:00","kraytdragon",825371335,"Nomad",4397963,6
"08/03/2023 17:31:09 +00:00","kraytdragon",443495965,"Verage Valoor",2563257,28
"08/03/2023 17:31:09 +00:00","kraytdragon",585576166,"Patrick4",2168071,38
"08/03/2023 17:31:09 +00:00","kraytdragon",814134474,"RoTahn Taske",3535791,15
"08/03/2023 17:31:09 +00:00","kraytdragon",471792187,"Geralt of Rivia",991029,50
"08/03/2023 17:31:09 +00:00","kraytdragon",214224828,"JakeY",2600123,26
"08/03/2023 17:31:09 +00:00","kraytdragon",346854538,"Tyron Brandt",5820204,1
"08/03/2023 17:31:09 +00:00","kraytdragon",793549187,"Dârth Jungle Asian",2809077,22
"08/03/2023 17:31:09 +00:00","kraytdragon",729916753,"Squanchy420",2543462,29
"08/03/2023 17:31:09 +00:00","kraytdragon",133674987,"Tani Mayse",2344729,30
"08/03/2023 17:31:09 +00:00","kraytdragon",475136137,"WharfRat",2712751,23
"08/03/2023 17:31:09 +00:00","kraytdragon",394321369,"Javin Fis",2275539,34
"08/03/2023 17:31:09 +00:00","kraytdragon",452518631,"Puck",4223581,11
"08/03/2023 17:31:09 +00:00","kraytdragon",768488681,"Tranced",4260667,9
"08/03/2023 17:31:09 +00:00","kraytdragon",381676275,"Marl Jewel",3241471,17
"08/03/2023 17:31:09 +00:00","kraytdragon",299292257,"G4reth",3326733,16
"08/03/2023 17:31:09 +00:00","kraytdragon",643373276,"Avatany",1340154,49
"08/03/2023 17:31:09 +00:00","kraytdragon",334861731,"JediAhsoka",1518848,46
"08/03/2023 17:31:09 +00:00","kraytdragon",938743519,"Chikiller",2569885,27
"08/03/2023 17:31:09 +00:00","kraytdragon",197788324,"Skaar",4389848,7
"08/03/2023 17:31:09 +00:00","kraytdragon",446172192,"Q Ryker",1341832,48
"08/03/2023 17:31:09 +00:00","kraytdragon",478966819,"Lambert",2183478,37
"08/03/2023 17:31:09 +00:00","kraytdragon",312333279,"Excessive Fist",3171546,18
"08/03/2023 17:31:09 +00:00","kraytdragon",255925733,"Fidget92",2252513,35
"08/03/2023 17:31:09 +00:00","kraytdragon",124165769,"Tyrian",1452518,47
"08/03/2023 17:31:09 +00:00","kraytdragon",597271922,"Scof",1588020,44
"08/03/2023 17:31:09 +00:00","kraytdragon",862389575,"Enigma",5019721,3
"08/03/2023 17:31:09 +00:00","kraytdragon",678195521,"XCAL",3000000,21
"08/03/2023 17:31:09 +00:00","kraytdragon",492564869,"OwningXylophone",2237772,36
"08/03/2023 17:31:09 +00:00","kraytdragon",256121811,"JHang",2339071,31
"08/03/2023 17:31:09 +00:00","kraytdragon",175993797,"El Jefe",3862289,12
"08/03/2023 17:31:09 +00:00","kraytdragon",834874213,"BobbyMarshal",2301678,33
"08/03/2023 17:31:09 +00:00","kraytdragon",556839255,"Jeeves",3112690,20
"08/03/2023 17:31:09 +00:00","kraytdragon",336698836,"Jonesmalones",5597231,2
"08/03/2023 17:31:09 +00:00","kraytdragon",625367959,"Blattu",4847612,4
"08/03/2023 17:31:09 +00:00","kraytdragon",855527258,"BobaChuck91",1749276,41
"08/03/2023 17:31:09 +00:00","kraytdragon",964923659,"Zarlis Rahn",2686764,25
"08/03/2023 17:31:09 +00:00","kraytdragon",685711659,"MINI DarthAzazel",4238382,10
"08/03/2023 17:31:09 +00:00","kraytdragon",858966128,"T",2700000,24
"08/03/2023 17:31:09 +00:00","kraytdragon",371731743,"Trask droll",4834880,5
"08/03/2023 17:31:09 +00:00","kraytdragon",312478199,"Taco Hat",1646392,43
"08/03/2023 17:31:09 +00:00","kraytdragon",389689423,"ArtVandalay",3116124,19
"08/03/2023 17:31:09 +00:00","kraytdragon",964121997,"DarthDax",4324946,8
"08/03/2023 17:31:09 +00:00","kraytdragon",924462567,"non7top",1552337,45
"08/03/2023 17:31:09 +00:00","kraytdragon",344292155,"thirteensuns",1843124,40
"08/03/2023 17:31:09 +00:00","kraytdragon",454629175,"Delara Exibil",3575286,14
"08/03/2023 17:31:09 +00:00","kraytdragon",396743814,"Rhil Margos",2313407,32
"08/03/2023 17:31:09 +00:00","kraytdragon",134422353,"LV was Daddy",3747477,13
"08/03/2023 17:31:09 +00:00","kraytdragon",452238138,"Yosh",1654664,42
"07/31/2023 16:25:20 +00:00","kraytdragon",446172192,"Q Ryker",1365003,44
"07/31/2023 16:25:20 +00:00","kraytdragon",858966128,"T",4317618,8
"07/31/2023 16:25:20 +00:00","kraytdragon",334861731,"JediAhsoka",1356426,45
"07/31/2023 16:25:20 +00:00","kraytdragon",454629175,"Delara Exibil",3750000,11
"07/31/2023 16:25:20 +00:00","kraytdragon",312478199,"Taco Hat",1677256,42
"07/31/2023 16:25:20 +00:00","kraytdragon",924462567,"non7top",1144874,47
"07/31/2023 16:25:20 +00:00","kraytdragon",197788324,"Skaar",3094066,19
"07/31/2023 16:25:20 +00:00","kraytdragon",585576166,"Patrick4",2215687,34
"07/31/2023 16:25:20 +00:00","kraytdragon",492564869,"OwningXylophone",2282787,30
"07/31/2023 16:25:20 +00:00","kraytdragon",834874213,"BobbyMarshal",2115352,36
"07/31/2023 16:25:20 +00:00","kraytdragon",443495965,"Verage Valoor",2521835,25
"07/31/2023 16:25:20 +00:00","kraytdragon",475136137,"WharfRat",3017373,21
"07/31/2023 16:25:20 +00:00","kraytdragon",678195521,"XCAL",4781830,5
"07/31/2023 16:25:20 +00:00","kraytdragon",336698836,"Jonesmalones",5624198,2
"07/31/2023 16:25:20 +00:00","kraytdragon",381676275,"Marl Jewel",3181882,16
"07/31/2023 16:25:20 +00:00","kraytdragon",133674987,"Tani Mayse",2310193,29
"07/31/2023 16:25:20 +00:00","kraytdragon",814134474,"RoTahn Taske",3537198,12
"07/31/2023 16:25:20 +00:00","kraytdragon",964121997,"DarthDax",3300000,14
"07/31/2023 16:25:20 +00:00","kraytdragon",625367959,"Blattu",4169925,10
"07/31/2023 16:25:20 +00:00","kraytdragon",556839255,"Jeeves",1852675,40
"07/31/2023 16:25:20 +00:00","kraytdragon",452238138,"Yosh",1349137,46
"07/31/2023 16:25:20 +00:00","kraytdragon",597271922,"Scof",2066448,39
"07/31/2023 16:25:20 +00:00","kraytdragon",256121811,"JHang",2266801,32
"07/31/2023 16:25:20 +00:00","kraytdragon",862389575,"Enigma",5167726,4
"07/31/2023 16:25:20 +00:00","kraytdragon",793549187,"Dârth Jungle Asian",2943861,22
"07/31/2023 16:25:20 +00:00","kraytdragon",685711659,"MINI DarthAzazel",4366916,7
"07/31/2023 16:25:20 +00:00","kraytdragon",396743814,"Rhil Margos",2315752,28
"07/31/2023 16:25:20 +00:00","kraytdragon",299292257,"G4reth",3166630,17
"07/31/2023 16:25:20 +00:00","kraytdragon",471792187,"Geralt of Rivia",924741,48
"07/31/2023 16:25:20 +00:00","kraytdragon",124165769,"Tyrian",1392746,43
"07/31/2023 16:25:20 +00:00","kraytdragon",729916753,"Squanchy420",2100000,38
"07/31/2023 16:25:20 +00:00","kraytdragon",938743519,"Chikiller",2761419,23
"07/31/2023 16:25:20 +00:00","kraytdragon",255925733,"Fidget92",1722302,41
"07/31/2023 16:25:20 +00:00","kraytdragon",394321369,"Javin Fis",2271217,31
"07/31/2023 16:25:20 +00:00","kraytdragon",389689423,"ArtVandalay",3222720,15
"07/31/2023 16:25:20 +00:00","kraytdragon",825371335,"Nomad",4442522,6
"07/31/2023 16:25:20 +00:00","kraytdragon",768488681,"Tranced",4303873,9
"07/31/2023 16:25:20 +00:00","kraytdragon",312333279,"Excessive Fist",3080527,20
"07/31/2023 16:25:20 +00:00","kraytdragon",118679749,"manolis",2239652,33
"07/31/2023 16:25:20 +00:00","kraytdragon",478966819,"Lambert",2430637,27
"07/31/2023 16:25:20 +00:00","kraytdragon",964923659,"Zarlis Rahn",2434376,26
"07/31/2023 16:25:20 +00:00","kraytdragon",175993797,"El Jefe",3411729,13
"07/31/2023 16:25:20 +00:00","kraytdragon",344292155,"thirteensuns",2145886,35
"07/31/2023 16:25:20 +00:00","kraytdragon",643373276,"Avatany",0,49
"07/31/2023 16:25:20 +00:00","kraytdragon",214224828,"JakeY",2107590,37
"07/31/2023 16:25:20 +00:00","kraytdragon",371731743,"Trask droll",6019984,1
"07/31/2023 16:25:20 +00:00","kraytdragon",452518631,"Puck",3150000,18
"07/31/2023 16:25:20 +00:00","kraytdragon",134422353,"LV was Daddy",2609172,24
"07/31/2023 16:25:20 +00:00","kraytdragon",346854538,"Tyron Brandt",5270996,3
"07/31/2023 16:25:20 +00:00","kraytdragon",855527258,"BobaChuck91",0,50
"07/28/2023 16:20:38 +00:00","kraytdragon",556839255,"Jeeves",2386744,27
"07/28/2023 16:20:38 +00:00","kraytdragon",396743814,"Rhil Margos",2325130,33
"07/28/2023 16:20:38 +00:00","kraytdragon",678195521,"XCAL",4946259,3
"07/28/2023 16:20:38 +00:00","kraytdragon",729916753,"Squanchy420",2341528,32
"07/28/2023 16:20:38 +00:00","kraytdragon",197788324,"Skaar",2993728,19
"07/28/2023 16:20:38 +00:00","kraytdragon",834874213,"BobbyMarshal",2136143,37
"07/28/2023 16:20:38 +00:00","kraytdragon",454629175,"Delara Exibil",3585710,12
"07/28/2023 16:20:38 +00:00","kraytdragon",597271922,"Scof",1530588,43
"07/28/2023 16:20:38 +00:00","kraytdragon",446172192,"Q Ryker",1369277,45
"07/28/2023 16:20:38 +00:00","kraytdragon",855527258,"BobaChuck91",1843614,38
"07/28/2023 16:20:38 +00:00","kraytdragon",256121811,"JHang",2145000,35
"07/28/2023 16:20:38 +00:00","kraytdragon",858966128,"T",3897712,10
"07/28/2023 16:20:38 +00:00","kraytdragon",336698836,"Jonesmalones",3945296,9
"07/28/2023 16:20:38 +00:00","kraytdragon",585576166,"Patrick4",2360955,29
"07/28/2023 16:20:38 +00:00","kraytdragon",475136137,"WharfRat",2704449,21
"07/28/2023 16:20:38 +00:00","kraytdragon",381676275,"Marl Jewel",3255122,15
"07/28/2023 16:20:38 +00:00","kraytdragon",814134474,"RoTahn Taske",3505314,14
"07/28/2023 16:20:38 +00:00","kraytdragon",214224828,"JakeY",1836451,39
"07/28/2023 16:20:38 +00:00","kraytdragon",371731743,"Trask droll",3571868,13
"07/28/2023 16:20:38 +00:00","kraytdragon",924462567,"non7top",1154262,49
"07/28/2023 16:20:38 +00:00","kraytdragon",478966819,"Lambert",2139896,36
"07/28/2023 16:20:38 +00:00","kraytdragon",389689423,"ArtVandalay",3012449,18
"07/28/2023 16:20:38 +00:00","kraytdragon",625367959,"Blattu",4502333,5
